zipcode,median_income,total_pop,num_male,num_female,num_white,num_black,num_native,num_asian,num_pacific,num_other,num_mixed,num_hispanic,top_5_percent
95428,41096,2821,1441,1380,1534,19,817,8,2,106,335,682,0
95436,75417,6602,3474,3128,5358,37,41,210,12,168,776,503,0
95437,46491,15098,7406,7692,12294,103,469,213,19,941,1059,3392,1
95441,111198,1696,917,779,1345,12,8,31,0,213,87,378,0
95442,144129,3143,1634,1509,2752,6,37,0,0,310,38,198,0
95444,63396,357,94,263,299,0,0,0,0,58,0,58,0
95445,59109,1989,890,1099,1978,0,11,0,0,0,0,200,0
95446,75035,4951,2571,2380,4310,73,47,89,10,86,336,514,0
95448,95938,17353,8410,8943,14455,39,111,210,14,1819,705,3942,0
95449,60192,1393,742,651,1011,7,110,4,0,212,49,427,0
95450,62679,223,103,120,215,0,0,5,3,0,0,9,0
95451,54189,12031,5794,6237,8508,463,20,45,0,2184,811,3535,0
95452,92094,740,308,432,650,0,0,90,0,0,0,11,0
95453,55625,11209,5463,5746,8167,145,1089,313,7,970,518,2240,0
95454,35947,2165,1064,1101,1320,18,304,0,14,298,211,198,1
95456,26127,682,291,391,671,0,0,2,0,0,9,36,0
95457,39875,3061,1484,1577,2234,8,16,39,0,522,242,709,0
95458,49137,2825,1577,1248,2260,72,115,147,0,165,66,381,0
95459,52415,838,425,413,633,0,49,0,0,10,146,285,0
95460,58705,2106,1101,1005,1869,0,0,109,0,0,128,108,1
95461,52314,2714,1269,1445,2537,22,4,0,0,98,53,277,0
95462,45417,1224,683,541,1136,0,0,53,0,0,35,56,0
95463,61447,109,43,66,109,0,0,0,0,0,0,17,0
95464,50764,2715,1415,1300,1837,103,405,59,0,267,44,602,0
95465,65357,1908,936,972,1715,19,16,51,0,87,20,232,0
95466,40625,943,491,452,888,0,3,0,0,2,50,335,0
95467,67756,5909,2947,2962,5278,26,0,47,8,300,250,544,0
95468,71563,1369,667,702,956,3,164,10,2,156,78,406,0
95469,53000,1499,742,757,1199,3,29,30,0,46,192,198,0
95470,63969,5359,2719,2640,4382,0,291,35,0,346,305,1489,0
95472,95417,29690,14104,15586,25166,232,38,514,57,1854,1829,4111,0
95476,87374,37150,17885,19265,28780,465,16,763,59,4078,2989,9496,0
95482,56556,31714,15697,16017,25307,161,1028,976,19,1967,2256,10641,0
95485,55276,2804,1626,1178,2507,20,144,87,0,25,21,273,0
95490,52406,13731,6722,7009,10805,48,432,225,31,629,1561,2798,0
95492,118773,29502,14753,14749,21820,268,786,876,7,3660,2085,9607,0
95493,66838,99,45,54,90,0,0,0,0,9,0,9,0
95497,78125,1156,536,620,1078,0,0,8,0,70,0,194,0
95501,43932,23948,12499,11449,17163,636,507,1097,61,1880,2604,3917,1
95503,57565,24631,11480,13151,20516,159,467,1104,50,594,1741,2106,1
95511,64954,138,38,100,125,0,0,0,0,0,13,0,0
95514,60450,109,70,39,109,0,0,0,0,0,0,0,0
95519,56422,18831,9407,9424,15522,54,771,639,12,507,1326,1946,1
95521,42636,21193,10698,10495,16238,460,593,813,191,1172,1726,3222,1
95524,61792,1764,916,848,1623,0,11,5,0,18,107,111,1
95525,50833,1403,732,671,1152,0,95,5,0,59,92,74,1
95526,32500,210,111,99,189,0,9,0,0,0,12,6,0
95527,41328,437,221,216,384,0,20,0,0,4,29,8,0
95528,65096,1745,867,878,1592,0,48,3,0,3,99,33,1
95531,48635,24052,12908,11144,17457,724,1441,785,50,1740,1855,5131,0
95536,61081,3081,1597,1484,2573,0,31,26,0,117,334,435,1
95540,47392,14316,7080,7236,11462,105,314,56,69,1261,1049,2820,1
95542,27534,2262,1044,1218,2155,2,18,9,0,17,61,92,1
95543,32500,629,293,336,526,6,20,0,0,5,72,54,0
95546,28083,3507,1562,1945,434,17,2588,0,114,3,351,133,1
95547,55521,1051,513,538,1026,0,6,0,0,1,18,8,1
95548,38092,1123,598,525,637,17,342,1,0,56,70,185,1
95549,74931,1088,552,536,947,1,3,18,0,6,113,17,1
95550,86156,172,108,64,156,0,0,0,0,0,16,0,0
95551,61902,1601,897,704,1256,26,129,10,0,79,101,285,1
95552,19750,699,368,331,642,0,11,0,0,32,14,26,0
95554,48409,419,201,218,397,0,0,0,0,0,22,0,0
95555,33333,390,191,199,272,0,23,0,0,1,94,20,1
95556,51552,910,359,551,511,0,338,0,0,0,61,0,1
95558,65875,409,198,211,337,0,17,24,0,11,20,17,1
95559,2500,102,24,78,102,0,0,0,0,0,0,0,0
95560,63464,1534,708,826,1467,15,4,4,0,24,20,96,1
95562,39073,3412,1554,1858,2925,0,56,99,0,37,295,445,1
95563,48864,591,316,275,527,0,36,11,0,6,11,13,0
95564,41875,465,249,216,349,0,4,1,11,14,86,37,1
95565,32955,662,382,280,521,0,11,2,0,31,97,57,1
95567,84302,1888,946,942,1382,0,140,94,0,109,163,182,0
95570,51458,2599,1191,1408,2289,0,76,33,0,24,177,147,1
95573,73051,1285,680,605,1125,4,43,0,0,0,113,45,0
95585,21875,420,207,213,356,22,33,5,0,4,0,44,1
95589,39665,1140,645,495,1140,0,0,0,0,0,0,9,1
95601,42250,136,67,69,103,0,0,0,0,12,21,11,0
95602,85662,18588,9255,9333,17336,22,66,285,7,273,599,2238,0
95603,72571,29930,14369,15561,26998,177,223,625,63,356,1488,3772,0
95604,79773,62,31,31,62,0,0,0,0,0,0,0,0
95605,60309,14468,7185,7283,9049,532,166,875,195,1687,1964,6557,0
95606,56413,303,149,154,175,0,2,43,0,0,83,23,0
95607,76726,303,153,150,288,0,0,0,0,0,15,8,0
95608,67766,62330,29550,32780,47717,3270,265,4530,373,1160,5015,8936,0
95610,65972,46924,22851,24073,36981,1649,363,1884,28,2172,3847,9730,0
95612,117694,1465,701,764,1262,0,0,35,0,0,168,482,0
95614,105919,4446,2246,2200,4158,0,0,0,0,152,136,315,0
95615,58909,877,464,413,559,0,0,8,0,41,269,297,0
95616,61213,53805,24436,29369,31628,1441,133,14007,318,1826,4452,7142,0
95618,100876,27238,13315,13923,17614,617,132,6202,35,654,1984,4454,0
95619,57052,6504,3253,3251,5871,40,38,219,11,105,220,1473,0
95620,80080,22312,11185,11127,15972,431,88,889,78,3307,1547,9139,0
95621,66280,41755,20323,21432,33157,1484,220,1269,46,2245,3334,7619,0
95623,67961,3949,2065,1884,3583,0,49,177,9,50,81,182,0
95624,100453,67017,32115,34902,32567,5836,519,16404,2207,2859,6625,11766,0
95625,85532,175,119,56,175,0,0,0,0,0,0,44,0
95626,76607,5879,3112,2767,4890,157,119,285,91,142,195,1086,0
95627,81563,4516,2091,2425,3993,0,0,78,0,216,229,2183,0
95628,89923,40922,19949,20973,33276,777,70,2265,34,967,3533,5687,0
95630,118006,79584,40479,39105,53128,3380,273,13392,300,2380,6731,12487,0
95631,84265,6604,3529,3075,6340,0,0,79,0,59,126,778,0
95632,77351,32039,16014,16025,23520,372,200,1293,67,3757,2830,13997,0
95633,75276,4482,2207,2275,4275,34,50,63,0,8,52,386,0
95634,68672,3921,2472,1449,3616,9,127,85,0,7,77,578,0
95635,62308,801,398,403,728,20,0,0,0,31,22,148,0
95636,52639,1382,693,689,1211,0,65,0,0,0,106,3,0
95637,52115,140,70,70,96,0,0,0,0,0,44,0,0
95638,70313,2142,1045,1097,1635,96,28,97,23,150,113,386,0
95639,59167,309,85,224,257,0,0,0,0,0,52,247,0
95640,69648,11872,6073,5799,10576,173,24,5,7,429,658,1663,0
95641,42174,1459,749,710,1253,8,12,51,0,57,78,261,0
95642,63453,6547,3165,3382,5785,20,55,85,11,214,377,850,0
95645,44297,1704,900,804,1616,0,23,0,0,27,38,1304,0
95646,124167,156,100,56,76,10,0,0,0,5,65,87,0
95648,88167,52777,25271,27506,43482,624,164,3509,62,1819,3117,9252,0
95650,103669,15172,7877,7295,13152,49,25,311,16,294,1325,1522,0
95652,33125,635,312,323,430,37,0,91,0,0,77,164,0
95653,42985,502,223,279,230,1,0,1,0,270,0,497,0
95655,94028,4334,2089,2245,2590,328,13,644,10,238,511,505,0
95658,108871,6491,3335,3156,5609,227,67,202,0,61,325,582,0
95659,54833,748,403,345,683,4,0,0,0,23,38,205,0
95660,50541,36820,18373,18447,24246,4204,49,2658,108,1491,4064,11518,0
95661,88966,31851,14912,16939,25386,593,317,2894,92,508,2061,4492,0
95662,76079,32363,16063,16300,26489,547,158,793,76,789,3511,4463,0
95663,120742,2787,1220,1567,2466,0,40,22,13,98,148,371,0
95664,79375,1280,625,655,1098,7,0,12,0,18,145,36,0
95665,62688,3729,1921,1808,3112,13,22,74,0,147,361,863,0
95666,71648,4692,2555,2137,4186,12,28,106,10,10,340,302,0
95667,74324,35452,17169,18283,32537,243,283,444,23,762,1160,4075,0
95668,75667,588,270,318,498,0,5,20,6,25,34,86,0
95669,85758,4899,3885,1014,3015,675,105,67,2,592,443,1540,0
95670,71732,57222,27975,29247,35244,4884,313,7900,264,4303,4314,11623,0
95672,111034,6543,2852,3691,5804,15,198,240,0,116,170,983,0
95673,72438,16337,7971,8366,12716,236,125,1283,9,900,1068,3272,0
95674,94722,910,456,454,716,23,4,52,33,10,72,32,0
95675,41607,420,233,187,336,29,0,0,0,0,55,0,0
95677,88897,26872,13295,13577,21220,596,87,1704,45,1270,1950,3741,0
95678,77437,43078,21090,21988,32999,1069,248,3087,124,1613,3938,8492,0
95681,49948,1023,466,557,1004,0,19,0,0,0,0,120,0
95682,87974,29556,14660,14896,26235,200,70,810,233,715,1293,4733,0
95683,111865,6084,2752,3332,4984,247,106,208,0,152,387,976,0
95684,66702,2857,1353,1504,2419,7,0,92,0,126,213,471,0
95685,56599,4796,2127,2669,4161,9,4,26,0,123,473,243,0
95686,40333,1133,579,554,615,35,0,75,0,69,339,577,0
95687,92653,69073,36987,32086,42263,8210,657,6160,812,4616,6355,16439,0
95688,98579,38114,18809,19305,27711,1729,153,3519,103,2028,2871,9132,0
95689,73864,1454,849,605,1361,0,7,12,0,0,74,95,0
95690,65742,2060,1081,979,1563,41,0,104,0,338,14,730,0
95691,80916,39198,18978,20220,24978,1911,230,5379,332,2013,4355,10897,0
95692,76071,4924,2281,2643,4165,8,29,91,50,40,541,855,0
95693,100479,6404,3263,3141,5164,155,91,475,0,221,298,1515,0
95694,87097,10549,5399,5150,8713,65,26,130,0,764,851,4630,0
95695,68158,40340,19849,20491,30325,452,550,1341,21,2496,5155,19340,0
95701,85294,1064,569,495,982,5,0,63,0,4,10,14,0
95703,83657,910,463,447,744,39,22,12,0,12,81,33,0
95709,71659,5634,2814,2820,5305,0,6,100,18,41,164,302,0
95713,75369,10545,5377,5168,9385,151,186,37,0,121,665,1434,0
95714,57500,445,207,238,416,0,11,0,0,18,0,48,0
95717,49583,150,95,55,142,0,5,0,0,0,3,21,0
95722,88125,4969,2508,2461,4479,0,52,74,12,65,287,439,0
95726,75213,8207,4273,3934,7610,44,79,202,0,131,141,719,0
95728,96310,328,168,160,282,0,0,46,0,0,0,0,0
95735,91731,33,18,15,33,0,0,0,0,0,0,0,0
95736,56845,277,82,195,230,15,0,0,0,0,32,16,0
95742,133710,12643,6475,6168,6987,1195,35,3109,14,181,1122,1427,0
95746,171325,23208,10996,12212,19241,735,112,1875,10,346,889,2485,0
95747,113991,68541,33809,34732,48634,1250,433,11513,434,1880,4397,9323,0
95757,108507,51676,25032,26644,17399,6354,206,19365,577,2905,4870,10726,0
95758,92222,65952,32428,33524,28219,8742,402,18066,856,2973,6694,13123,0
95762,136203,43396,20941,22455,33369,746,129,5152,147,810,3043,3177,0
95765,107776,39992,19330,20662,29250,653,122,5463,32,1270,3202,5378,0
95776,84856,24311,12609,11702,15601,582,204,3458,117,2520,1829,11695,0
95811,69560,6878,3523,3355,4195,664,75,590,136,581,637,1477,0
95814,37595,12551,7162,5389,7800,1858,171,1004,34,943,741,2788,0
95815,42276,25966,13529,12437,10908,2924,416,2070,82,7121,2445,12068,0
95816,70448,16913,8144,8769,13097,541,58,970,179,797,1271,2787,0
95817,52323,13966,6488,7478,7565,1695,345,1436,21,1303,1601,3151,0
95818,88101,21437,10346,11091,13793,1377,127,2434,680,720,2306,4170,0
95819,113879,20379,9681,10698,15785,479,44,1248,29,800,1994,3688,0
95820,55003,35145,16612,18533,18366,3650,280,3679,242,5004,3924,14266,0
95821,47056,36434,16809,19625,21286,2669,223,5190,141,4055,2870,6758,0
95822,61988,45123,22251,22872,17926,7108,284,8149,580,6328,4748,14789,0
95823,50832,80842,39278,41564,21342,16485,523,17938,3039,12934,8581,25768,0
95824,40979,30213,15064,15149,8188,1859,176,9168,579,7403,2840,12740,0
95825,45248,37268,17938,19330,17746,5014,112,4630,289,6482,2995,10257,0
95826,65967,39210,18990,20220,22355,4212,247,4511,190,3198,4497,9043,0
95827,63936,21325,10537,10788,12071,3465,135,1981,196,1758,1719,4628,0
95828,56190,59139,28891,30248,16127,5388,400,22952,1713,6838,5721,15973,0
95829,97009,29014,14026,14988,11121,2130,102,11150,367,1355,2789,5229,0
95830,116838,670,327,343,553,0,16,74,0,19,8,127,0
95831,81626,43141,20639,22502,17697,6303,158,11672,173,2992,4146,8980,0
95832,55734,12695,6582,6113,1961,3121,70,4631,362,1214,1336,2854,0
95833,69798,40380,19902,20478,18015,5319,490,4503,661,7082,4310,15862,0
95834,77404,31077,14964,16113,11205,5636,133,8762,160,3270,1911,8286,0
95835,104404,39444,19560,19884,15655,5631,299,12351,328,1598,3582,5496,0
95837,145833,265,157,108,233,10,0,11,0,0,11,0,0
95838,50161,40068,20065,20003,15372,6025,356,7048,1330,6094,3843,14439,0
95841,53866,20063,9005,11058,13716,1539,268,1646,25,936,1933,4265,0
95842,54146,33287,16283,17004,19901,4832,206,2769,72,1978,3529,7541,0
95843,82000,47928,23661,24267,32813,4236,182,5510,277,1433,3477,7605,0
95864,107115,25001,11933,13068,18806,753,44,2252,70,1294,1782,3372,0
95901,55128,35181,17653,17528,25643,1400,390,3143,84,1339,3182,10181,0
95903,51940,1601,960,641,1037,170,3,62,15,32,282,334,0
95912,64923,5112,2611,2501,3777,51,20,9,0,601,654,3353,0
95916,34050,1206,629,577,1090,0,30,41,10,20,15,63,0
95917,67730,3881,2173,1708,2877,0,92,55,0,322,535,1343,0
95918,73977,2613,1416,1197,2230,45,0,96,0,27,215,245,0
95919,78625,1306,656,650,1150,8,0,0,0,0,148,0,0
95920,46875,304,149,155,247,0,15,9,0,33,0,121,0
95922,75795,512,250,262,470,0,2,0,1,0,39,43,0
95925,21786,261,112,149,164,35,14,0,0,0,48,67,0
95926,51838,41390,20643,20747,32500,1139,244,2358,39,1963,3147,6839,0
95928,56204,38655,18674,19981,31873,714,256,1496,208,2244,1864,6931,0
95932,55284,7573,3872,3701,6201,220,95,101,9,350,597,3619,0
95937,41125,1542,734,808,1190,92,0,35,0,0,225,656,0
95938,83606,4202,2128,2074,3517,204,0,211,0,108,162,450,0
95939,46125,592,338,254,352,42,145,0,0,38,15,101,0
95941,58654,848,476,372,637,0,0,0,0,0,211,34,0
95942,174028,1605,932,673,1419,0,0,0,0,42,144,188,0
95943,71250,731,415,316,685,12,0,0,0,9,25,129,0
95945,51530,26281,12172,14109,24514,94,155,238,6,123,1151,2904,0
95946,68242,8335,3845,4490,7821,24,44,39,0,34,373,925,0
95947,43194,1676,924,752,1418,0,46,136,0,0,76,5,0
95948,56667,12122,6077,6045,9209,34,54,88,7,2305,425,4673,0
95949,80216,20763,10375,10388,18924,94,180,173,31,187,1174,1566,0
95950,33309,494,225,269,415,0,0,0,0,13,66,147,0
95951,51890,2603,1245,1358,1828,21,0,93,0,584,77,2221,0
95953,59875,11073,5693,5380,7097,167,50,1507,8,1028,1216,4981,0
95954,53547,12221,5601,6620,10635,0,189,73,0,119,1205,1319,0
95955,47083,1513,872,641,1101,0,1,5,0,36,370,943,0
95957,60625,723,380,343,606,2,7,2,0,20,86,251,0
95959,70975,17838,9329,8509,16397,132,19,309,42,113,826,1451,0
95960,33910,592,308,284,580,0,0,6,0,6,0,9,0
95961,60348,28929,14803,14126,20154,885,534,2239,142,1926,3049,10521,0
95963,49937,15904,7826,8078,13114,21,268,160,3,1881,457,7377,0
95965,35668,20681,10542,10139,13460,952,401,3132,67,694,1975,3105,0
95966,48228,29444,14433,15011,22729,319,845,1603,75,1085,2788,4274,0
95968,31375,1172,639,533,878,14,29,0,0,94,157,413,0
95969,49681,19112,9384,9728,17476,84,270,165,22,279,816,1167,0
95970,65625,533,254,279,485,22,5,0,0,8,13,119,0
95971,58523,5948,2966,2982,5048,274,67,37,0,249,273,540,0
95973,73817,36223,17759,18464,29749,406,196,1521,289,1931,2131,6864,0
95975,68172,1736,994,742,1689,0,47,0,0,0,0,36,0
95977,62830,1586,837,749,1294,26,33,2,5,22,204,90,0
95979,31667,397,250,147,310,50,3,5,0,3,26,72,0
95982,84500,3097,1601,1496,2809,0,37,102,29,16,104,514,0
95983,47321,306,156,150,203,0,12,0,0,26,65,80,0
95986,63750,123,88,35,123,0,0,0,0,0,0,0,0
95987,72500,6040,2978,3062,4855,9,120,81,23,362,590,4644,0
95988,53855,8460,4632,3828,6673,100,204,617,9,533,324,2059,0
95991,54564,40749,20110,20639,26627,997,463,4128,183,3498,4853,16215,0
95993,74188,37713,18824,18889,21650,691,470,10158,329,1319,3096,7427,0
96001,58673,34008,16871,17137,29287,447,892,1146,25,696,1515,2998,0
96002,60102,33943,16476,17467,26419,584,1081,1964,31,865,2999,4341,0
96003,57301,44171,21541,22630,38175,487,685,1946,58,965,1855,3927,0
96006,51964,615,274,341,538,0,52,1,0,1,23,1,1
96007,48996,23670,11988,11682,20150,172,708,302,11,872,1455,3753,0
96008,64131,1343,551,792,1312,1,0,0,0,6,24,29,0
96009,47153,291,159,132,291,0,0,0,0,0,0,0,1
96010,35278,96,63,33,89,0,7,0,0,0,0,11,0
96011,25089,260,149,111,221,4,18,1,0,1,15,15,0
96013,47138,4883,2293,2590,4368,60,155,61,0,82,157,294,0
96014,34125,160,94,66,134,0,9,0,0,0,17,7,0
96017,35208,202,114,88,190,4,6,0,0,0,2,2,0
96019,48586,10216,5144,5072,8977,35,299,25,86,95,699,1071,0
96020,67208,2417,1173,1244,2329,0,0,0,0,37,51,215,0
96021,45455,14970,7123,7847,11297,59,185,169,5,1957,1298,7472,0
96022,63606,14624,6715,7909,12873,51,224,411,62,301,702,1436,0
96023,33403,1188,658,530,1017,10,37,18,0,56,50,358,0
96024,48125,825,471,354,667,0,67,91,0,0,0,38,0
96025,36538,2232,1003,1229,1839,11,47,32,0,115,188,376,0
96027,56801,2273,1175,1098,2040,15,48,22,0,0,148,54,0
96028,40688,1000,333,667,726,8,11,5,0,49,201,156,0
96029,44327,190,92,98,167,0,0,0,0,15,8,38,0
96031,23500,96,48,48,55,0,12,0,0,0,29,0,0
96032,51380,2732,1371,1361,2079,16,438,5,3,29,162,179,0
96033,44167,484,262,222,417,3,6,15,2,2,39,31,0
96034,43750,328,169,159,264,12,28,2,0,6,16,33,0
96035,33750,3341,1836,1505,2943,0,128,0,0,147,123,1327,0
96037,83723,188,72,116,187,0,0,1,0,0,0,0,0
96038,52375,717,380,337,641,0,0,0,0,0,76,23,0
96039,33523,896,439,457,516,4,205,17,10,12,132,70,0
96040,80875,68,36,32,64,1,0,3,0,0,0,24,0
96041,29198,2871,1429,1442,2430,47,77,78,35,113,91,438,0
96044,51786,1125,559,566,840,1,22,12,0,2,248,120,0
96047,60000,939,485,454,759,0,57,0,6,0,117,47,0
96048,52950,795,441,354,703,0,38,6,0,39,9,132,0
96050,28438,414,232,182,368,0,6,3,0,0,37,31,0
96051,55966,1193,559,634,1072,6,10,55,0,0,50,71,0
96052,50729,1724,816,908,1498,16,67,15,0,48,80,74,0
96054,42386,265,160,105,255,0,10,0,0,0,0,0,1
96055,61864,4194,2107,2087,3654,0,42,66,0,99,333,1134,0
96056,59650,1730,872,858,1481,0,76,96,0,13,64,148,0
96057,43487,1089,570,519,973,15,17,0,6,5,73,75,0
96058,39821,507,306,201,408,27,0,8,0,0,64,224,0
96059,108102,478,241,237,457,0,0,21,0,0,0,0,0
96062,78684,1217,633,584,1142,0,4,3,0,12,56,44,0
96063,51250,250,164,86,226,0,0,0,0,0,24,0,0
96064,50191,4368,2177,2191,3648,0,166,99,0,118,337,350,0
96067,49324,7050,3699,3351,6525,82,39,0,19,96,289,679,0
96069,65417,1167,590,577,867,7,12,17,0,4,260,282,0
96073,101576,4538,2163,2375,4221,41,79,29,0,0,168,143,0
96074,45625,109,72,37,87,9,0,0,0,13,0,23,0
96076,27619,201,107,94,137,0,48,10,0,0,6,15,0
96080,49259,31009,15531,15478,26967,296,375,511,13,792,2055,5004,0
96084,31563,514,204,310,302,0,35,22,0,8,147,127,0
96085,53125,66,23,43,34,0,22,0,0,0,10,0,0
96086,41917,239,111,128,208,0,8,4,0,0,19,21,0
96087,41875,699,462,237,672,0,0,0,0,0,27,54,0
96088,53654,5022,2795,2227,4585,40,102,24,0,41,230,323,0
96090,45625,503,242,261,371,0,10,5,0,78,39,135,0
96091,44922,678,359,319,554,0,102,3,0,9,10,10,0
96092,62375,320,199,121,282,0,0,0,0,19,19,48,0
96093,45208,3469,1693,1776,2922,2,268,40,0,198,39,183,0
96094,54451,7104,3510,3594,5847,358,96,263,6,264,270,1003,0
96096,54844,718,358,360,644,2,37,2,0,1,32,54,0
96097,42559,9468,4395,5073,7473,88,459,61,116,94,1177,1366,0
96101,50845,5152,2572,2580,4531,109,128,17,7,196,164,673,1
96103,68526,1343,671,672,1307,0,0,13,0,2,21,61,0
96104,41184,920,409,511,890,0,26,3,0,0,1,162,1
96105,41563,351,179,172,170,0,69,0,29,0,83,0,0
96107,43750,1057,550,507,857,17,144,1,0,25,13,167,0
96108,81250,158,86,72,158,0,0,0,0,0,0,0,1
96109,63218,914,513,401,913,0,0,0,0,0,1,3,0
96110,61875,87,45,42,87,0,0,0,0,0,0,0,1
96112,31406,210,101,109,113,1,96,0,0,0,0,35,1
96113,49287,1916,1467,449,1194,344,146,23,0,124,85,451,0
96114,73319,3129,1566,1563,2540,0,120,22,0,372,75,414,0
96116,54301,149,80,69,149,0,0,0,0,0,0,0,1
96117,53125,304,139,165,304,0,0,0,0,0,0,1,0
96118,53986,1671,850,821,1614,2,52,0,0,0,3,178,0
96120,68250,927,462,465,511,0,360,6,4,0,46,96,0
96121,73150,298,170,128,298,0,0,0,0,0,0,1,0
96122,49167,3594,1762,1832,3251,5,131,25,0,5,177,606,0
96125,96406,84,41,43,84,0,0,0,0,0,0,0,0
96128,76902,823,416,407,771,15,0,9,0,18,10,33,0
96130,56458,19859,14021,5838,15175,2284,496,344,253,296,1011,4822,1
96132,30714,54,28,26,44,0,6,0,0,1,3,11,1
96134,44550,2075,1097,978,1965,13,0,0,0,55,42,971,0
96137,47697,3076,1487,1589,2824,50,19,0,0,0,183,215,0
96140,88920,1345,650,695,1052,12,23,68,0,0,190,104,0
96141,69688,463,246,217,441,0,0,22,0,0,0,0,0
96142,70278,934,507,427,800,0,58,13,0,0,63,65,0
96143,51500,3356,1687,1669,2935,0,0,47,0,339,35,997,0
96145,84648,2664,1201,1463,2442,78,22,65,0,17,40,83,0
96146,78409,1096,588,508,1030,0,0,0,0,29,37,74,0
96148,81833,679,349,330,555,0,0,0,0,110,14,256,0
96150,62541,30369,15865,14504,25448,221,64,1494,38,1571,1533,7108,0
96161,100205,18782,9504,9278,16976,63,11,272,71,711,678,2241,0
96701,96987,40279,19951,20328,5060,734,43,20728,3471,324,9919,3765,0
96703,61667,2356,1170,1186,299,0,0,161,1080,3,813,280,0
96704,59063,8462,4383,4079,3307,35,22,1304,798,862,2134,1498,0
96705,89531,2662,1406,1256,364,3,0,1408,171,0,716,365,0
96706,106015,76081,37632,38449,12032,2572,129,33717,5352,1087,21192,10293,0
96707,109800,46529,22732,23797,9440,1901,48,13306,6092,270,15472,6045,0
96708,84789,10889,5518,5371,6394,24,38,1020,614,59,2740,1924,0
96712,90554,6754,3548,3206,4152,56,31,849,287,39,1340,339,0
96713,44449,1079,423,656,302,0,0,3,465,0,309,0,0
96714,69038,1222,672,550,486,0,59,80,216,88,293,93,0
96716,83214,2893,1418,1475,331,10,0,1403,572,0,577,273,0
96717,92750,4860,2640,2220,1384,33,4,376,1235,16,1812,657,0
96719,82188,1378,645,733,547,0,0,324,131,8,368,152,0
96720,65551,48647,24139,24508,9491,372,57,15340,4971,375,18041,6251,0
96722,76250,1874,742,1132,1475,0,0,88,0,68,243,234,0
96725,76484,3448,1747,1701,1831,7,0,465,165,52,928,383,0
96726,63000,332,219,113,91,0,0,38,31,0,172,0,0
96727,59612,4636,2277,2359,1315,10,0,1145,644,63,1459,752,0
96728,71000,458,206,252,180,0,0,91,49,0,138,42,0
96729,37135,1321,743,578,4,0,4,46,1099,3,165,54,0
96730,102875,1401,777,624,545,0,0,124,140,5,587,171,0
96731,83994,2956,1400,1556,709,50,6,397,882,0,912,181,0
96732,81129,28240,14127,14113,3065,142,11,16001,2376,629,6016,3070,0
96734,109186,51715,26741,24974,25852,1300,184,8415,1978,1252,12734,6079,0
96737,24818,4803,2496,2307,1767,145,0,320,1058,0,1513,925,0
96738,77577,7793,3802,3991,3153,175,197,1456,705,366,1741,1021,0
96740,78895,43045,21343,21702,18169,250,9,9095,5189,1402,8931,4043,0
96741,83315,6603,3310,3293,2436,0,25,1352,452,27,2311,830,0
96742,76465,436,254,182,58,3,77,15,271,0,12,2,0
96743,97686,13517,6126,7391,3996,0,9,2811,2362,18,4321,1062,0
96744,116157,51830,25534,26296,10751,124,187,18496,4665,224,17383,4921,0
96746,92150,18863,9112,9751,8970,116,83,4557,956,146,4035,1589,0
96747,73430,1148,598,550,28,0,0,884,73,0,163,56,0
96748,52991,4117,1924,2193,718,37,3,652,1338,6,1363,142,0
96749,66697,17325,8595,8730,5428,58,321,4759,2296,383,4080,1858,0
96750,66646,3386,1607,1779,749,41,0,1403,383,36,774,213,0
96751,49450,153,56,97,106,0,0,40,0,0,7,7,0
96752,88182,3470,1731,1739,478,0,0,744,981,48,1219,708,0
96753,81918,29146,14462,14684,15537,210,63,5752,1371,468,5745,3546,0
96754,82500,3500,1688,1812,2201,12,0,729,92,20,446,296,0
96755,80614,3206,1486,1720,838,28,0,957,145,5,1233,813,0
96756,76064,6245,3081,3164,2421,40,37,1319,479,99,1850,863,0
96757,54583,566,281,285,179,0,0,177,110,0,100,11,0
96759,62794,1345,600,745,628,78,0,310,0,0,329,62,0
96760,62196,3038,1522,1516,1124,0,23,752,299,0,840,332,0
96761,85137,23117,11830,11287,9909,59,12,6378,1837,556,4366,3243,0
96762,99453,6504,3175,3329,1971,32,25,936,1819,76,1645,329,0
96763,59053,2888,1505,1383,594,0,0,1473,292,67,462,226,0
96764,60250,684,350,334,306,12,30,94,10,0,232,126,0
96765,54850,240,111,129,69,0,0,114,9,0,48,54,0
96766,85843,18584,9530,9054,2751,163,97,9525,1141,128,4779,2197,0
96768,96175,18592,8902,9690,6841,113,107,3805,1802,796,5128,2055,0
96769,44438,454,222,232,37,0,0,180,110,0,127,139,0
96770,33125,493,266,227,132,0,6,18,297,0,40,14,0
96771,41652,7736,3646,4090,2837,101,21,504,1111,33,3129,1607,0
96772,55469,2693,1315,1378,994,17,0,481,204,70,927,433,0
96774,73281,221,143,78,85,0,0,11,6,0,119,0,0
96776,42175,1315,606,709,422,0,6,411,104,0,372,182,0
96777,50273,2265,911,1354,416,0,0,637,78,0,1134,824,0
96778,38244,15198,8370,6828,6215,33,53,1700,2442,325,4430,2975,0
96779,107292,2514,1381,1133,1240,0,0,374,351,21,528,300,0
96781,59567,1086,535,551,333,0,0,413,55,33,252,247,0
96782,93357,37843,19257,18586,5333,841,32,18494,2672,818,9653,4133,0
96783,51875,1810,951,859,171,0,7,586,356,14,676,165,0
