zipcode,min_distance
15368,24111.2866724152
15478,13335.6008736727
15521,27964.7374024724
15542,37328.6295872449
15642,10560.6334380208
15656,9109.6485109915
15671,18961.5753911356
15683,9485.82562878007
19132,2824.38861108228
19343,18235.6467799864
19510,7501.57496942519
19523,15784.0510351291
19525,6025.02101679561
02815,21399.5993697945
02838,12843.3624995419
02881,38072.2869793288
02909,3383.62251038553
02817,30032.1105611152
02896,17588.2015236544
02910,5293.35708950928
02812,36601.0403380733
02816,22536.6311838933
02864,11210.996622363
02825,26533.6801353392
02891,25345.5904833898
02804,29157.703404564
02874,31979.5168794596
02903,0
02830,22403.2750943979
02839,22805.0093024597
71647,108294.293981823
71655,136597.529476157
71665,92580.2545162852
71671,129345.835834165
71725,69251.7574372093
71801,101593.860907739
71845,91220.9761728799
72004,72372.9976760358
72024,55187.2169061889
72104,28125.8024938696
72113,12931.9805812999
72129,52083.8133229183
72212,6887.4781066091
72342,85033.0949930285
72384,29937.0837277154
72411,15918.5673078613
72466,62830.8447579092
72522,72987.0485581744
72543,85070.524133065
72619,67751.4216640047
72628,75715.2067647321
72668,51090.7887362156
72704,22190.5358422002
18244,27929.037609752
18331,25597.1610752392
18411,7068.7945841232
18444,10408.8445459343
18464,34579.8726163147
18651,32014.1072253463
18832,33257.6745706842
18845,35209.4182175744
18972,15596.873455869
19033,6039.7231663022
19078,6751.3385798399
19085,2297.05667614435
19311,17523.8999460445
19373,10257.5040891631
19533,4556.65274818117
15365,11304.9252728156
15416,5015.30166361339
15001,12552.1984043199
15026,13278.3749917789
15090,0
15102,4103.54693026233
15206,2724.95670759531
15213,0
15221,5906.11918029938
97394,63021.2473644313
97435,31413.9189911401
97442,69784.2971963026
97463,65383.1469160496
97497,62191.6740513118
97520,29358.2217158212
97543,62743.8809647294
97711,66310.2653708078
97758,122150.358190359
97830,99407.4849179289
97875,44388.4225952368
97914,0
97001,78836.7109928777
97004,10519.6614955003
97007,10288.6939200431
97038,27062.7296563382
97060,5554.44368919375
97109,41427.7842060201
97130,85214.2695535856
97136,80199.8677414121
97214,1694.76037792431
97229,5831.75894560069
97368,63545.7558223084
97405,0
02916,3107.04930131937
02829,17004.4364855291
02814,25581.6763837524
02832,30495.2447003464
02865,6808.2417287205
02920,7382.66717453386
02808,30227.2382407884
02813,36448.038432452
02822,33616.0123353635
02859,28314.691748034
02875,38838.6694955202
02889,13389.8739461717
02895,17189.4777352468
84060,25307.7785638791
84070,9015.96077710993
84086,56527.5576269831
84108,8599.71425272398
84312,39297.5539601449
84340,30675.5998409159
84522,161261.242157583
84637,146341.254829168
84711,166101.388067026
84721,26343.4839823988
84733,23043.3806097779
65729,58084.7753770446
71630,133617.169022562
71635,82693.4139718826
71651,104501.651838806
71720,84351.2729866174
71766,96396.9844192781
71922,55452.2469935485
71957,47253.4048753778
71973,112178.17032383
72039,67718.2998819308
72057,67473.0554356616
72086,41243.1534697388
72123,85612.4885453522
72209,7765.6681456514
72353,117389.175711809
72410,39770.8932241186
72428,42600.8709639254
72453,49131.6986327609
72471,41601.7364521917
72512,105723.810043785
72641,75964.5040560131
72683,83266.0572074147
72823,74895.2556817735
72921,19748.5106454849
72936,21623.3882478879
86514,102967.034728232
85357,122388.252096887
85373,10732.7389717526
85390,69635.9375653667
85713,4950.59227760555
85929,179850.313894927
86003,71001.5067938724
86039,168821.338843425
86324,26172.0372090715
86335,30779.2754549524
86444,93234.3176726746
86545,125446.936588065
84536,187571.901957579
85123,70796.2751004716
85128,49392.7504165548
85140,26645.8661861928
85147,29301.9701014206
85213,9649.39455268287
85283,3056.69147713381
85541,74049.339128148
85622,43821.1881996511
85631,44788.4221394627
85706,4705.69472877444
85719,0
97426,12584.7726374353
97498,71512.9155302429
97535,6700.48736953758
97621,64432.8347597665
97626,31524.0051162407
97810,46636.737951912
97009,11860.5184749791
97015,0
97064,39819.9696687559
97116,33653.342822197
97134,78514.4854331549
97224,4947.55836340952
97385,23582.1793638394
97406,80870.0799914892
97448,16523.0232866953
97487,18620.5506991092
97493,62213.8415280473
97732,132046.133958356
97825,128296.911702045
97857,67016.1432990807
97883,39426.3422347401
97029,38196.8260404239
97041,37216.9880525491
97055,27313.4228908519
20007,0
20016,0
20260,4267.87267298012
20018,2524.66438978039
20418,2979.59104392515
20003,2637.1000807561
20011,2383.0745309124
20001,2018.05098139951
20431,2906.84124436794
20009,1507.59433722949
20008,2452.48253228255
20032,4018.67519854654
20037,2619.4372479108
20551,3116.79647717446
20566,2184.9183721475
84010,8018.88096675008
84029,89420.9971923819
84039,150026.546357211
84061,41447.8037314812
71861,70657.1469826875
71958,63304.6237034097
72034,35830.1205324331
72061,64242.5713248061
72081,93643.9641996215
72131,74704.5036826843
72140,118013.239637471
72223,13542.0192815554
72354,40770.4971030058
72390,77260.5890378578
72459,73363.1214127204
72515,95081.0272362827
72555,110736.369481318
72585,106559.763331653
72685,72618.2080173642
72802,90480.7874303338
72841,75229.0218947917
72852,64921.4798953177
72932,28135.5499083403
71659,86210.6527264879
71676,86578.5723397963
71836,111956.232661773
86004,69252.6669157254
86038,32892.7616567071
86325,17973.5144556211
86437,33156.9789396341
86502,205331.5997393
85007,7073.43528346883
85118,34767.9509919812
85298,13949.3129106471
85307,13920.0393600282
85360,63711.9964223795
85534,167118.585114308
85550,115736.1986007
85747,18211.5704789749
85927,218865.483080788
86023,142855.742288006
86323,52354.3907149799
86520,175574.186062245
85003,6635.39799771853
85012,1215.8454723151
85013,0
85018,3632.78639548354
85193,58657.0826741766
85250,0
85331,23568.2220789915
97147,81004.6458920305
97219,3941.69116146086
97239,0
97327,33547.0334361763
97365,58756.378178359
97390,56842.4433893543
97408,7646.24827842272
97424,24863.992809841
97465,71355.852438392
97477,5735.00228940776
97494,63527.4133587551
97752,67933.8015122379
97814,0
15725,20260.4148226546
15748,12806.8633498256
15759,18850.2241857237
15770,33560.4146032235
15829,39682.3578961773
15851,15372.1749462497
15927,26313.6291986746
15931,24565.2286250771
15958,16833.9433004427
16034,18925.6692342149
16052,9921.74381153704
84072,79818.010495981
84096,11995.3296915336
84318,10332.6294547572
84335,17286.9066457809
84512,131171.643018807
84628,64308.4917738614
84649,127298.208025942
84663,16988.113011277
84728,197133.362432381
84743,118939.113169816
84129,6567.9424333908
84003,0
84005,19739.4713978106
84018,39940.5474618857
84028,30121.9153824465
84042,12933.3394623804
84084,8005.30208833588
84088,9522.22426603651
84109,12720.4025279085
84115,3243.55299322994
84302,37576.5060540062
84321,0
84530,119387.203873624
84643,134212.709729282
84716,165687.491370952
72760,44914.5705765792
72828,66842.1511541687
72837,108242.3514458
72927,49090.9991500615
72946,39061.7641416615
72713,12242.7552410423
71942,26910.9133015193
65733,38831.3196174494
72644,37285.7643958399
71601,76428.4578519117
71639,121013.596557173
71743,62360.7288031314
71834,70617.1933346719
71935,60006.2556896129
71971,87046.0765582551
72016,35688.562815695
72032,36127.2673310807
72067,92208.1275457516
72116,11323.2436621162
72170,86889.4457208912
72211,5895.51077755633
72340,93358.1350995309
72355,85782.4015181417
72372,85596.6002794023
85338,0
85348,122048.961760531
85536,125957.957941325
85658,25091.3588121444
85741,5269.85037993481
85911,135830.932587106
86336,0
86503,146775.750419191
86511,153873.084050417
85004,6612.25266031529
85028,0
85034,8392.7769264998
85086,19206.7529850406
85139,53035.2349827018
85248,12164.2955700391
85302,3102.97614896692
85322,46712.0035355515
85361,42945.4533148003
85387,25060.505155475
85542,123344.796444019
85551,130626.924885632
85609,72036.2581795155
85618,55818.5672594757
85623,39810.4686280441
16121,16385.612380933
16137,21638.5412155468
16148,21356.7929061297
16154,29282.2497190597
16255,32847.2632518075
16340,51371.2518966436
16346,0
16347,58801.9449047124
16435,39212.1447678926
16441,22559.4370033891
16602,50566.3157540171
16624,37080.1986355054
16679,64063.0922436966
16693,46881.5226471103
16830,24824.3913109032
16838,16928.6555069035
16848,36176.0802022041
16875,23978.122307822
16929,28405.0117436592
16936,18642.2892393367
17026,19230.1186174581
17047,27845.739276242
17078,4329.88207598433
17210,44097.4646342509
84739,151157.465968422
84770,0
82930,106906.413622615
84004,4768.45271168542
84014,14446.7078865631
84025,19772.8540858956
84041,15200.6294249791
84073,98341.2907385575
84341,10648.8946550796
84515,60300.8611311533
84622,138809.269379375
84635,139566.994806193
84750,135775.682348316
84762,47780.9813790438
84007,115034.745990819
84032,32834.0270465748
84053,134743.762081261
84067,12323.53162041
84112,0
84314,36976.2397082149
84327,27582.4859808215
84645,58030.4518835003
84655,44463.8412859923
84665,126686.077371
82835,42235.4401988937
82923,205486.656640624
83101,96650.9579372626
82701,109382.920264755
82007,15284.5837546034
82050,71013.6538982854
82224,107631.448895963
82332,163620.443503617
82420,79124.567636802
82515,192367.211504327
82723,98573.949446231
82939,129305.827842666
83118,97109.0622488088
72182,42926.206818688
71652,94928.0917066659
71726,85874.5746046329
71945,95105.2058684699
72063,74352.9423216421
72088,94817.7575517695
72142,26647.0765261216
72315,68545.7906519453
72326,78223.3569313345
72523,108885.586390536
72536,103724.433726646
85633,83311.1039270141
85638,96176.4105480718
85645,56847.5943930589
85739,30677.9148310338
85936,236295.583988338
86022,104858.697651019
86331,28245.8023470357
86404,77392.4837602502
86512,208108.07621152
85016,0
85022,6425.87943643105
85119,21617.5026323289
85120,16562.9854869223
85172,47703.6336727989
85215,21979.341448435
87328,110152.846886791
85282,5509.3534669805
85308,0
85333,94536.2084957886
85351,9714.79548695972
85533,177119.84811419
85704,0
85912,184807.233767415
85932,244037.537859881
17221,44933.2166291512
17243,38325.2977411328
17252,29880.0808468559
17301,11170.6705728663
17329,11260.848892774
17365,21388.3925465142
17516,14753.9546964587
17552,20249.5793437593
17602,0
17823,17029.8656840698
17857,14501.2243286732
17872,22386.7780944414
17930,11927.739323367
17953,14421.4193131762
18011,17660.5965423115
18062,11253.827713486
18091,19297.6489107641
18210,30935.6164201229
18324,18575.0949259856
18370,14478.9949436733
18436,16353.6463920508
18507,6533.58388162011
18635,22877.3238797232
18826,33519.7286712675
18930,13434.2380925651
84730,172168.740438037
84744,167420.140145908
84017,56531.667065365
84021,93120.6174626467
84040,11434.6070756963
84055,53072.4625735023
84307,63356.2826350629
84319,20728.3609962791
84525,153725.81879491
84533,224640.223466423
84542,112867.748706277
84631,164386.673869016
84652,148627.642449454
84735,71871.4775684466
84747,173252.95903781
84761,46938.8085162822
84002,110303.658295723
84093,8487.78307407941
84123,3144.51688601437
84331,58894.2522856371
84404,19861.4989025737
84414,15572.0410967913
84757,11421.3955577042
84783,16579.3699773643
71842,124065.664755028
71859,111442.236990977
72001,59797.2627321584
72013,78772.4429978193
72021,104949.925176728
72130,105346.211644311
72137,71776.0942610224
72156,66907.9651925242
72330,51278.2392163415
72364,15291.3201283643
72429,49136.6020686031
72532,87894.1271020512
72587,110815.944114418
72682,75800.7267777765
72745,6766.32667538149
72801,92903.1219824773
72851,82702.3055639435
72053,12322.0791370196
72405,4188.78242174055
71748,86207.9277016466
71640,111075.336170332
71643,107910.046022927
71646,93729.5475397868
71653,130627.27850824
71770,106176.661379356
86054,216895.475604683
86333,66716.4066367285
86338,90083.8028104347
86443,56064.5758292306
85009,8338.78354940509
85021,5714.64681650219
85024,9301.90931442207
85027,7901.33957787761
85035,11280.6667262343
85048,9810.03054332596
85173,57095.1994061623
85210,3024.82721102488
85339,22245.387126381
85353,13534.2458664529
85602,42752.2299760677
85617,130539.468083261
85646,63071.4122188811
85710,3916.34262762824
85737,9126.00055761214
85930,193026.668263937
85940,205790.799507071
86025,161219.893885423
86034,183959.010523534
85639,81684.2424241528
18976,6546.86738246591
19029,6376.09765842862
19053,6572.6228318963
19079,1655.77445086358
19118,6875.93255853399
19144,2606.67213764441
19146,1767.81422453046
19352,17422.629416831
19382,6558.07326410832
19426,16925.7350272073
19522,12306.990202894
19560,4755.25379170744
15017,4054.45474590886
15020,8168.43944318189
15021,19244.9190831618
15025,0
15057,14158.7035077188
15063,11574.5380867154
15148,4723.90373022254
15214,1686.26518619012
15243,0
15342,9456.79715132508
84322,10976.3373512202
84006,18945.359885348
84043,11004.7124262912
84094,9803.54823822289
84128,14339.0605150053
84601,15687.0782363631
84646,87517.6308155148
84701,173664.471495213
84736,129348.834629769
84765,32450.684318479
84780,13221.7857460853
05031,21309.6151680619
05036,28949.5028576086
05041,35837.4862935215
05055,9932.2795426048
05058,18293.8759407595
05071,20328.5859359125
05075,15048.0817341744
05153,32050.3192158233
05301,32476.7613648629
05454,29158.6200117457
05641,17079.8524548534
05676,17054.1435926192
05772,19815.3512238061
15005,9385.19480823086
15022,18478.1552114332
15086,4870.16865644783
15101,8569.70235139909
15122,5810.46317535025
15142,4327.16924446537
15202,5109.46062564316
15229,3240.04599056791
15345,20120.7902768607
15377,19755.1682994765
15425,15040.0976260556
15440,20125.0077352417
15442,15073.458375945
15446,17366.2471356388
15502,26149.0155431994
15551,37076.8436749232
15562,33251.9667192807
15677,24086.0293716238
15701,0
15732,12226.7675314239
15767,28026.9693507807
15824,16429.2460414474
15909,9597.41275804767
15924,27355.1802562596
19701,9696.26941042418
19702,5663.51120959273
19735,4773.53077327836
19979,16339.8119601454
19960,9973.43381284728
19734,27936.8309548993
19805,4791.81296533705
19933,11573.9880790351
19956,12233.706356465
19710,3791.89572510428
19943,21680.2284941084
19963,0
19720,9448.7505160279
19930,14743.2995024501
19951,9008.00814196065
19971,0
19703,7384.12351826431
19707,12018.2467662452
19801,0
19938,21603.0718999048
19946,12796.7733216061
19975,17045.9409038302
19808,8334.97525219383
19901,0
15433,19647.5397873487
15443,11730.1537828008
15450,22507.3647513749
15480,9868.02802601656
15535,33295.3100247265
15552,25917.1515696792
15612,7617.33548577702
15668,8548.31807314485
15868,31850.8955091624
15905,6755.73193273375
15935,14863.6667736812
15940,32153.2825197897
16056,13039.9338917935
16131,46878.4871059038
16159,16043.9262986249
16239,47136.3458244161
16314,36489.3038466655
16326,20165.5430632434
16370,28050.6401667126
16601,49367.3998653743
16657,57420.8014007274
16691,60602.5852298686
16744,84143.2187361504
16855,33713.6112743506
05874,66874.2240209969
05032,27879.7662986206
05034,23321.6342746731
05069,39613.3077248993
05261,31759.9550752152
05353,31720.0605105573
05465,21206.7399418156
05488,35408.197478738
05672,23491.1584021694
05753,45723.0833208256
05862,30812.1727836679
05351,36011.5975529092
05038,34782.9657848188
05048,10107.1880229465
05089,18925.6428567189
05150,37696.7956551125
05456,29901.8186816722
05483,43317.6716678165
05733,24978.2144170187
05758,23191.5863998367
05775,34138.5866176733
05827,48508.7009904808
05829,85828.2438782474
05858,70243.6125362315
15936,18564.534641968
15955,18943.0660783014
16028,21611.8442857394
16053,11443.1736862185
16111,50126.8682776285
16222,19356.4956490586
16311,31464.7361690176
